5.000	2035.000
5.010	2095.000
5.020	1945.000
5.030	1920.000
5.040	1975.000
5.050	1960.000
5.060	1875.000
5.070	1915.000
5.080	1840.000
5.090	1860.000
5.100	1795.000
5.110	1945.000
5.120	1895.000
5.130	1820.000
5.140	1825.000
5.150	1850.000
5.160	1810.000
5.170	1950.000
5.180	2035.000
5.190	1980.000
5.200	1885.000
5.210	1925.000
5.220	1950.000
5.230	2100.000
5.240	1985.000
5.250	1885.000
5.260	1890.000
5.270	1800.000
5.280	1750.000
5.290	1765.000
5.300	1850.000
5.310	1950.000
5.320	1905.000
5.330	1920.000
5.340	1975.000
5.350	1980.000
5.360	1950.000
5.370	2010.000
5.380	2015.000
5.390	1925.000
5.400	1955.000
5.410	2020.000
5.420	2075.000
5.430	1945.000
5.440	1890.000
5.450	1840.000
5.460	1960.000
5.470	1885.000
5.480	1950.000
5.490	1835.000
5.500	1790.000
5.510	1880.000
5.520	1960.000
5.530	1935.000
5.540	1770.000
5.550	1785.000
5.560	1780.000
5.570	1710.000
5.580	1725.000
5.590	1785.000
5.600	1800.000
5.610	1840.000
5.620	1820.000
5.630	1930.000
5.640	1740.000
5.650	1620.000
5.660	1780.000
5.670	1820.000
5.680	1720.000
5.690	1830.000
5.700	1935.000
5.710	1930.000
5.720	1810.000
5.730	1750.000
5.740	1895.000
5.750	1860.000
5.760	1765.000
5.770	1765.000
5.780	1880.000
5.790	1950.000
5.800	1955.000
5.810	1855.000
5.820	1885.000
5.830	1745.000
5.840	1565.000
5.850	1675.000
5.860	1865.000
5.870	1820.000
5.880	1630.000
5.890	1675.000
5.900	1655.000
5.910	1620.000
5.920	1650.000
5.930	1715.000
5.940	1775.000
5.950	1775.000
5.960	1615.000
5.970	1640.000
5.980	1725.000
5.990	1760.000
6.000	1705.000
6.010	1710.000
6.020	1665.000
6.030	1705.000
6.040	1800.000
6.050	1735.000
6.060	1725.000
6.070	1740.000
6.080	1720.000
6.090	1900.000
6.100	1845.000
6.110	1710.000
6.120	1740.000
6.130	1780.000
6.140	1735.000
6.150	1715.000
6.160	1675.000
6.170	1680.000
6.180	1775.000
6.190	1740.000
6.200	1625.000
6.210	1630.000
6.220	1660.000
6.230	1695.000
6.240	1715.000
6.250	1570.000
6.260	1550.000
6.270	1690.000
6.280	1730.000
6.290	1810.000
6.300	1750.000
6.310	1725.000
6.320	1685.000
6.330	1650.000
6.340	1560.000
6.350	1660.000
6.360	1645.000
6.370	1620.000
6.380	1670.000
6.390	1635.000
6.400	1610.000
6.410	1710.000
6.420	1775.000
6.430	1665.000
6.440	1655.000
6.450	1665.000
6.460	1720.000
6.470	1690.000
6.480	1680.000
6.490	1640.000
6.500	1595.000
6.510	1565.000
6.520	1625.000
6.530	1715.000
6.540	1765.000
6.550	1670.000
6.560	1575.000
6.570	1700.000
6.580	1630.000
6.590	1585.000
6.600	1670.000
6.610	1620.000
6.620	1630.000
6.630	1710.000
6.640	1770.000
6.650	1750.000
6.660	1660.000
6.670	1595.000
6.680	1645.000
6.690	1695.000
6.700	1770.000
6.710	1685.000
6.720	1695.000
6.730	1660.000
6.740	1675.000
6.750	1620.000
6.760	1630.000
6.770	1650.000
6.780	1685.000
6.790	1670.000
6.800	1615.000
6.810	1630.000
6.820	1595.000
6.830	1520.000
6.840	1565.000
6.850	1620.000
6.860	1605.000
6.870	1585.000
6.880	1615.000
6.890	1700.000
6.900	1685.000
6.910	1690.000
6.920	1735.000
6.930	1750.000
6.940	1620.000
6.950	1550.000
6.960	1625.000
6.970	1520.000
6.980	1680.000
6.990	1755.000
7.000	1720.000
7.010	1660.000
7.020	1690.000
7.030	1660.000
7.040	1550.000
7.050	1570.000
7.060	1600.000
7.070	1585.000
7.080	1525.000
7.090	1495.000
7.100	1640.000
7.110	1795.000
7.120	1730.000
7.130	1695.000
7.140	1695.000
7.150	1575.000
7.160	1605.000
7.170	1660.000
7.180	1715.000
7.190	1690.000
7.200	1505.000
7.210	1465.000
7.220	1535.000
7.230	1655.000
7.240	1600.000
7.250	1535.000
7.260	1590.000
7.270	1565.000
7.280	1610.000
7.290	1635.000
7.300	1675.000
7.310	1615.000
7.320	1570.000
7.330	1580.000
7.340	1570.000
7.350	1530.000
7.360	1560.000
7.370	1585.000
7.380	1645.000
7.390	1700.000
7.400	1750.000
7.410	1760.000
7.420	1575.000
7.430	1565.000
7.440	1600.000
7.450	1660.000
7.460	1670.000
7.470	1580.000
7.480	1500.000
7.490	1535.000
7.500	1625.000
7.510	1640.000
7.520	1615.000
7.530	1635.000
7.540	1650.000
7.550	1690.000
7.560	1630.000
7.570	1615.000
7.580	1665.000
7.590	1725.000
7.600	1635.000
7.610	1570.000
7.620	1540.000
7.630	1530.000
7.640	1615.000
7.650	1620.000
7.660	1510.000
7.670	1560.000
7.680	1655.000
7.690	1665.000
7.700	1540.000
7.710	1570.000
7.720	1645.000
7.730	1650.000
7.740	1595.000
7.750	1560.000
7.760	1585.000
7.770	1700.000
7.780	1610.000
7.790	1475.000
7.800	1445.000
7.810	1485.000
7.820	1555.000
7.830	1610.000
7.840	1610.000
7.850	1585.000
7.860	1525.000
7.870	1460.000
7.880	1470.000
7.890	1520.000
7.900	1595.000
7.910	1590.000
7.920	1535.000
7.930	1590.000
7.940	1665.000
7.950	1710.000
7.960	1685.000
7.970	1580.000
7.980	1590.000
7.990	1565.000
8.000	1510.000
8.010	1450.000
8.020	1560.000
8.030	1680.000
8.040	1645.000
8.050	1570.000
8.060	1560.000
8.070	1620.000
8.080	1645.000
8.090	1610.000
8.100	1605.000
8.110	1545.000
8.120	1535.000
8.130	1610.000
8.140	1640.000
8.150	1595.000
8.160	1550.000
8.170	1525.000
8.180	1575.000
8.190	1565.000
8.200	1590.000
8.210	1665.000
8.220	1580.000
8.230	1580.000
8.240	1560.000
8.250	1595.000
8.260	1625.000
8.270	1640.000
8.280	1580.000
8.290	1540.000
8.300	1560.000
8.310	1630.000
8.320	1705.000
8.330	1675.000
8.340	1565.000
8.350	1545.000
8.360	1540.000
8.370	1525.000
8.380	1600.000
8.390	1620.000
8.400	1615.000
8.410	1625.000
8.420	1665.000
8.430	1690.000
8.440	1635.000
8.450	1615.000
8.460	1625.000
8.470	1640.000
8.480	1645.000
8.490	1625.000
8.500	1575.000
8.510	1615.000
8.520	1615.000
8.530	1650.000
8.540	1655.000
8.550	1615.000
8.560	1570.000
8.570	1610.000
8.580	1645.000
8.590	1620.000
8.600	1625.000
8.610	1605.000
8.620	1605.000
8.630	1660.000
8.640	1680.000
8.650	1665.000
8.660	1660.000
8.670	1640.000
8.680	1550.000
8.690	1585.000
8.700	1600.000
8.710	1625.000
8.720	1640.000
8.730	1600.000
8.740	1585.000
8.750	1555.000
8.760	1585.000
8.770	1630.000
8.780	1630.000
8.790	1640.000
8.800	1665.000
8.810	1615.000
8.820	1600.000
8.830	1595.000
8.840	1635.000
8.850	1640.000
8.860	1665.000
8.870	1685.000
8.880	1710.000
8.890	1690.000
8.900	1650.000
8.910	1635.000
8.920	1615.000
8.930	1650.000
8.940	1690.000
8.950	1600.000
8.960	1600.000
8.970	1650.000
8.980	1700.000
8.990	1725.000
9.000	1680.000
9.010	1645.000
9.020	1645.000
9.030	1645.000
9.040	1655.000
9.050	1615.000
9.060	1580.000
9.070	1660.000
9.080	1705.000
9.090	1665.000
9.100	1615.000
9.110	1655.000
9.120	1685.000
9.130	1725.000
9.140	1755.000
9.150	1735.000
9.160	1790.000
9.170	1710.000
9.180	1620.000
9.190	1645.000
9.200	1635.000
9.210	1630.000
9.220	1670.000
9.230	1620.000
9.240	1685.000
9.250	1725.000
9.260	1640.000
9.270	1660.000
9.280	1645.000
9.290	1695.000
9.300	1680.000
9.310	1710.000
9.320	1705.000
9.330	1720.000
9.340	1680.000
9.350	1735.000
9.360	1820.000
9.370	1720.000
9.380	1635.000
9.390	1705.000
9.400	1670.000
9.410	1625.000
9.420	1695.000
9.430	1740.000
9.440	1730.000
9.450	1615.000
9.460	1590.000
9.470	1710.000
9.480	1720.000
9.490	1650.000
9.500	1655.000
9.510	1665.000
9.520	1735.000
9.530	1725.000
9.540	1645.000
9.550	1705.000
9.560	1775.000
9.570	1730.000
9.580	1680.000
9.590	1710.000
9.600	1745.000
9.610	1710.000
9.620	1770.000
9.630	1815.000
9.640	1695.000
9.650	1595.000
9.660	1705.000
9.670	1750.000
9.680	1740.000
9.690	1695.000
9.700	1735.000
9.710	1760.000
9.720	1740.000
9.730	1715.000
9.740	1840.000
9.750	1830.000
9.760	1815.000
9.770	1780.000
9.780	1770.000
9.790	1785.000
9.800	1720.000
9.810	1655.000
9.820	1670.000
9.830	1740.000
9.840	1690.000
9.850	1590.000
9.860	1605.000
9.870	1645.000
9.880	1695.000
9.890	1740.000
9.900	1755.000
9.910	1720.000
9.920	1730.000
9.930	1730.000
9.940	1730.000
9.950	1760.000
9.960	1725.000
9.970	1665.000
9.980	1680.000
9.990	1725.000
10.000	1770.000
10.010	1855.000
10.020	1850.000
10.030	1795.000
10.040	1780.000
10.050	1735.000
10.060	1700.000
10.070	1725.000
10.080	1715.000
10.090	1715.000
10.100	1750.000
10.110	1730.000
10.120	1705.000
10.130	1775.000
10.140	1815.000
10.150	1760.000
10.160	1695.000
10.170	1680.000
10.180	1680.000
10.190	1720.000
10.200	1735.000
10.210	1745.000
10.220	1740.000
10.230	1815.000
10.240	1800.000
10.250	1740.000
10.260	1750.000
10.270	1735.000
10.280	1780.000
10.290	1810.000
10.300	1750.000
10.310	1635.000
10.320	1650.000
10.330	1745.000
10.340	1775.000
10.350	1785.000
10.360	1780.000
10.370	1790.000
10.380	1735.000
10.390	1690.000
10.400	1765.000
10.410	1760.000
10.420	1830.000
10.430	1885.000
10.440	1895.000
